date,state_name,stringency_index
20200505,Missouri,17.142857142857142
20200507,Missouri,17.142857142857142
20200325,Montana,40.47619047619048
20200326,Montana,40.47619047619048
20200327,Montana,71.42857142857143
20200330,Montana,71.42857142857143
20200401,Montana,85.71428571428571
20200403,Montana,85.71428571428571
20200406,Montana,85.71428571428571
20200409,Montana,85.71428571428571
20200410,Montana,85.71428571428571
20200416,Montana,85.71428571428571
20200417,Montana,85.71428571428571
20200421,Montana,85.71428571428571
20200422,Montana,85.71428571428571
20200423,Montana,85.71428571428571
20200424,Montana,85.71428571428571
20200427,Montana,45.714285714285715
20200429,Montana,45.714285714285715
20200430,Montana,45.714285714285715
20200505,Montana,34.285714285714285
20200507,Montana,20.0
20200325,Nebraska,19.047619047619044
20200326,Nebraska,19.047619047619044
20200327,Nebraska,19.047619047619044
20200330,Nebraska,19.047619047619044
20200401,Nebraska,19.047619047619044
20200403,Nebraska,26.190476190476186
20200406,Nebraska,40.47619047619048
20200409,Nebraska,40.47619047619048
20200410,Nebraska,40.47619047619048
20200416,Nebraska,40.47619047619048
20200417,Nebraska,40.47619047619048
20200421,Nebraska,40.47619047619048
20200422,Nebraska,40.47619047619048
20200423,Nebraska,40.47619047619048
20200424,Nebraska,40.47619047619048
20200427,Nebraska,40.47619047619048
20200429,Nebraska,40.47619047619048
20200430,Nebraska,40.47619047619048
20200505,Nebraska,26.190476190476193
20200507,Nebraska,26.190476190476193
20200325,Nevada,54.761904761904766
20200326,Nevada,54.761904761904766
20200327,Nevada,54.761904761904766
20200330,Nevada,54.761904761904766
20200401,Nevada,69.04761904761905
20200403,Nevada,69.04761904761905
20200406,Nevada,69.04761904761905
20200409,Nevada,69.04761904761905
20200410,Nevada,69.04761904761905
20200416,Nevada,69.04761904761905
20200417,Nevada,69.04761904761905
20200421,Nevada,69.04761904761905
20200422,Nevada,69.04761904761905
20200423,Nevada,69.04761904761905
20200424,Nevada,69.04761904761905
20200427,Nevada,69.04761904761905
20200429,Nevada,69.04761904761905
20200430,Nevada,69.04761904761905
20200505,Nevada,69.04761904761905
20200507,Nevada,69.04761904761905
20200325,New Hampshire,40.47619047619048
20200326,New Hampshire,40.47619047619048
20200327,New Hampshire,69.04761904761905
20200330,New Hampshire,69.04761904761905
20200401,New Hampshire,69.04761904761905
20200403,New Hampshire,69.04761904761905
20200406,New Hampshire,69.04761904761905
20200409,New Hampshire,69.04761904761905
20200410,New Hampshire,69.04761904761905
20200416,New Hampshire,69.04761904761905
20200417,New Hampshire,69.04761904761905
20200421,New Hampshire,69.04761904761905
20200422,New Hampshire,69.04761904761905
20200423,New Hampshire,69.04761904761905
20200424,New Hampshire,69.04761904761905
20200427,New Hampshire,69.04761904761905
20200429,New Hampshire,69.04761904761905
20200430,New Hampshire,69.04761904761905
20200505,New Hampshire,69.04761904761905
20200507,New Hampshire,69.04761904761905
20200325,New Jersey,54.285714285714285
20200326,New Jersey,68.57142857142857
20200327,New Jersey,68.57142857142857
20200330,New Jersey,68.57142857142857
20200401,New Jersey,68.57142857142857
20200403,New Jersey,68.57142857142857
20200406,New Jersey,68.57142857142857
20200409,New Jersey,75.71428571428571
20200410,New Jersey,75.71428571428571
20200416,New Jersey,75.71428571428571
20200417,New Jersey,75.71428571428571
20200421,New Jersey,75.71428571428571
20200422,New Jersey,75.71428571428571
20200423,New Jersey,75.71428571428571
20200424,New Jersey,75.71428571428571
20200427,New Jersey,75.71428571428571
20200429,New Jersey,75.71428571428571
20200430,New Jersey,75.71428571428571
20200505,New Jersey,64.28571428571429
20200507,New Jersey,64.28571428571429
20200325,New Mexico,50.0
20200326,New Mexico,50.0
20200327,New Mexico,50.0
20200330,New Mexico,60.714285714285715
20200401,New Mexico,60.714285714285715
20200403,New Mexico,75.0
20200406,New Mexico,75.0
20200409,New Mexico,75.0
20200410,New Mexico,75.0
20200416,New Mexico,75.0
20200417,New Mexico,75.0
